ticket_id,customer_id,ticket_date,issue_type
12713,5773,2020-09-23,Complaint
12714,2072,2022-05-12,Complaint
12715,39339,2020-01-24,Inquiry
12716,33205,2022-05-31,Inquiry
12717,36043,2021-09-24,Complaint
12718,32864,2020-01-26,Complaint
12719,27612,2023-04-20,Inquiry
12720,27292,2024-02-20,Inquiry
12721,32659,2021-02-02,Complaint
12722,15853,2024-08-01,Complaint
12723,45775,2023-12-06,Inquiry
12724,18078,2020-02-10,Inquiry
12725,27835,2022-12-21,Complaint
12726,39612,2022-03-13,Inquiry
12727,13431,2023-12-21,Complaint
12728,25399,2023-08-13,Inquiry
12729,45975,2024-10-31,Inquiry
12730,18872,2024-01-23,Inquiry
12731,17012,2022-08-09,Complaint
12732,4575,2021-09-22,Complaint
12733,32700,2021-09-30,Inquiry
12734,9178,2021-11-03,Inquiry
12735,21902,2021-03-13,Inquiry
12736,9890,2020-05-23,Inquiry
12737,39211,2021-08-11,Inquiry
12738,5929,2022-03-29,Inquiry
12739,12645,2023-03-18,Complaint
12740,21925,2025-03-18,Complaint
12741,15508,2021-02-05,Inquiry
12742,30326,2021-10-15,Inquiry
12743,16490,2020-10-01,Inquiry
12744,12230,2025-02-06,Inquiry
12745,46288,2020-08-09,Inquiry
12746,9000,2020-04-27,Inquiry
12747,3314,2024-08-02,Complaint
12748,20098,2024-01-22,Inquiry
12749,5985,2021-08-03,Complaint
12750,2827,2022-10-04,Complaint
12751,33442,2020-04-01,Inquiry
12752,16382,2022-08-17,Complaint
12753,16424,2023-08-23,Complaint
12754,39566,2020-06-14,Complaint
12755,14989,2022-08-26,Complaint
12756,29482,2023-12-12,Inquiry
12757,28429,2025-02-03,Complaint
12758,39432,2020-11-26,Complaint
12759,13282,2022-11-13,Complaint
12760,32590,2021-12-26,Complaint
12761,34801,2020-06-29,Inquiry
12762,45278,2025-04-19,Complaint
12763,37659,2020-06-16,Inquiry
12764,41535,2024-09-25,Inquiry
12765,25660,2023-05-21,Inquiry
12766,22696,2021-03-24,Inquiry
12767,46165,2024-06-13,Inquiry
12768,5071,2024-05-27,Complaint
12769,21499,2025-05-13,Inquiry
12770,14640,2025-05-25,Inquiry
12771,26000,2021-05-24,Complaint
12772,48765,2025-01-14,Inquiry
12773,30046,2022-03-23,Complaint
12774,17352,2023-10-20,Inquiry
12775,45770,2020-04-23,Complaint
12776,3702,2020-05-07,Inquiry
12777,46803,2023-11-28,Complaint
12778,49556,2024-01-18,Inquiry
12779,35708,2021-02-18,Inquiry
12780,32779,2025-05-12,Inquiry
12781,14816,2022-02-15,Inquiry
12782,8140,2021-10-14,Inquiry
12783,31501,2020-07-15,Complaint
12784,9622,2024-03-15,Complaint
12785,27060,2021-04-19,Inquiry
12786,44719,2022-07-03,Inquiry
12787,16630,2024-02-22,Inquiry
12788,46578,2023-08-14,Inquiry
12789,2611,2022-11-04,Inquiry
12790,13112,2020-03-23,Inquiry
12791,10093,2023-10-04,Inquiry
12792,47389,2024-09-11,Inquiry
12793,43300,2020-06-04,Complaint
12794,23877,2023-05-14,Complaint
12795,9497,2023-12-28,Inquiry
12796,34884,2021-05-12,Inquiry
12797,5876,2023-01-06,Complaint
12798,13946,2023-07-18,Inquiry
12799,9945,2021-06-14,Complaint
12800,43149,2021-12-20,Complaint
12801,48451,2022-07-19,Complaint
12802,32713,2025-01-01,Inquiry
12803,11054,2021-02-20,Inquiry
12804,38488,2024-04-23,Complaint
12805,13156,2021-11-07,Inquiry
12806,30947,2020-06-25,Complaint
12807,16324,2025-05-26,Inquiry
12808,33482,2020-12-05,Inquiry
12809,5287,2021-10-25,Inquiry
12810,7793,2023-08-11,Inquiry
12811,10570,2022-11-14,Inquiry
12812,3868,2024-08-24,Complaint
12813,10598,2025-04-13,Complaint
12814,25857,2023-09-01,Inquiry
12815,45567,2020-03-04,Complaint
12816,44504,2020-12-09,Complaint
12817,29645,2021-07-21,Inquiry
12818,46506,2024-07-17,Inquiry
12819,20352,2022-02-23,Inquiry
12820,32647,2023-08-14,Inquiry
12821,36060,2022-10-20,Inquiry
12822,28045,2025-05-15,Inquiry
12823,37883,2025-03-24,Complaint
12824,9611,2025-03-11,Complaint
12825,10631,2022-03-25,Inquiry
12826,11450,2020-11-29,Inquiry
12827,29537,2021-08-14,Inquiry
12828,39861,2023-10-01,Complaint
12829,36704,2021-02-28,Complaint
12830,17689,2024-08-21,Complaint
12831,34186,2025-01-30,Complaint
12832,48999,2024-07-09,Inquiry
12833,40534,2021-03-30,Inquiry
12834,41292,2024-08-21,Inquiry
12835,35804,2024-12-23,Complaint
12836,23681,2023-07-07,Inquiry
12837,39545,2020-04-29,Complaint
12838,22078,2021-06-20,Complaint
12839,49962,2023-10-16,Complaint
12840,29478,2021-02-17,Complaint
12841,16195,2023-05-02,Complaint
12842,28293,2022-07-31,Inquiry
12843,10222,2020-03-22,Complaint
12844,32323,2023-08-11,Inquiry
12845,24998,2020-08-31,Complaint
12846,156,2023-08-28,Inquiry
12847,4721,2020-12-29,Complaint
12848,1997,2022-09-10,Inquiry
12849,38802,2023-04-25,Inquiry
12850,24058,2023-05-29,Inquiry
12851,27309,2022-06-09,Inquiry
12852,16108,2023-04-07,Inquiry
12853,13501,2025-06-22,Inquiry
12854,25603,2024-08-21,Complaint
12855,41873,2024-10-21,Inquiry
12856,48618,2022-01-17,Inquiry
12857,42416,2021-05-05,Inquiry
12858,7044,2020-02-04,Complaint
12859,26588,2024-07-07,Complaint
12860,48368,2022-04-27,Complaint
12861,31849,2024-02-03,Complaint
12862,49416,2021-08-12,Complaint
12863,24167,2024-05-05,Complaint
12864,32000,2024-12-29,Complaint
12865,6689,2021-09-09,Inquiry
12866,29570,2023-11-06,Inquiry
12867,32644,2024-01-05,Inquiry
12868,21681,2020-03-14,Inquiry
12869,29126,2024-10-04,Inquiry
12870,6433,2024-05-23,Inquiry
12871,7962,2020-10-03,Complaint
12872,34202,2020-08-07,Inquiry
12873,4979,2020-09-02,Inquiry
12874,25089,2023-05-04,Inquiry
12875,26380,2023-11-16,Complaint
12876,23781,2022-09-26,Complaint
12877,24360,2023-12-30,Inquiry
12878,18156,2022-11-19,Inquiry
12879,2872,2020-06-09,Inquiry
12880,41452,2024-09-04,Inquiry
12881,17247,2024-11-02,Complaint
12882,19089,2022-12-13,Complaint
12883,45066,2022-10-08,Inquiry
12884,46468,2023-10-18,Inquiry
12885,47260,2022-11-21,Complaint
12886,35367,2020-04-08,Inquiry
12887,49542,2021-06-28,Complaint
12888,9441,2020-09-11,Complaint
12889,45856,2020-10-19,Complaint
12890,41456,2025-02-16,Inquiry
12891,43496,2021-03-01,Complaint
12892,22357,2025-01-29,Inquiry
12893,40513,2021-02-24,Complaint
12894,26701,2021-08-16,Inquiry
12895,42078,2020-10-11,Inquiry
12896,29252,2022-06-09,Inquiry
12897,9862,2022-06-06,Inquiry
12898,13364,2021-08-07,Inquiry
12899,33524,2023-11-11,Complaint
12900,43488,2025-05-25,Inquiry
12901,39669,2022-07-16,Inquiry
12902,8914,2021-08-10,Inquiry
12903,31640,2020-06-22,Complaint
12904,22946,2020-04-04,Complaint
12905,6568,2020-08-12,Complaint
12906,22217,2022-10-21,Complaint
12907,12029,2024-02-12,Complaint
12908,17265,2021-04-25,Complaint
12909,123,2020-10-29,Inquiry
12910,9828,2024-04-08,Complaint
12911,43567,2024-07-16,Inquiry
12912,14245,2020-11-16,Complaint
12913,36339,2020-12-20,Inquiry
12914,35668,2023-08-02,Inquiry
12915,8991,2024-10-15,Complaint
12916,4573,2020-05-19,Complaint
12917,24163,2022-11-23,Complaint
12918,39883,2023-09-15,Complaint
12919,25914,2022-09-13,Inquiry
12920,37215,2021-01-22,Inquiry
12921,1252,2023-12-16,Complaint
12922,38529,2022-10-17,Complaint
12923,9977,2022-07-24,Inquiry
12924,19380,2024-03-12,Complaint
12925,27439,2023-09-19,Complaint
12926,40893,2023-12-08,Inquiry
12927,17012,2022-05-26,Complaint
12928,1858,2024-05-22,Inquiry
12929,39937,2022-10-03,Inquiry
12930,29571,2020-11-03,Inquiry
12931,6227,2021-01-19,Inquiry
12932,5548,2022-01-18,Inquiry
12933,44875,2022-07-14,Inquiry
12934,12116,2022-08-11,Complaint
12935,23794,2024-11-20,Complaint
12936,17825,2020-08-08,Inquiry
12937,37706,2025-05-27,Complaint
12938,14025,2020-05-02,Complaint
12939,1748,2024-09-09,Inquiry
12940,3186,2020-07-14,Complaint
12941,9093,2022-08-31,Complaint
12942,13874,2025-05-19,Inquiry
12943,10070,2022-06-19,Inquiry
12944,14731,2020-04-07,Inquiry
12945,40025,2021-10-15,Inquiry
12946,27696,2024-10-09,Inquiry
12947,10370,2023-02-09,Inquiry
12948,37221,2022-06-21,Complaint
12949,37781,2023-09-14,Inquiry
12950,36637,2021-08-07,Complaint
12951,32281,2025-01-04,Complaint
12952,45740,2023-01-14,Inquiry
12953,9585,2024-02-24,Inquiry
12954,32552,2023-05-03,Complaint
12955,49763,2024-12-12,Complaint
12956,47176,2020-03-13,Inquiry
12957,43480,2024-05-10,Inquiry
12958,11577,2021-08-12,Inquiry
12959,18143,2020-03-02,Complaint
12960,22000,2023-06-23,Inquiry
12961,37106,2024-09-02,Inquiry
12962,49179,2023-08-07,Complaint
12963,15635,2024-06-20,Complaint
12964,32813,2024-08-16,Complaint
12965,41719,2023-07-09,Inquiry
12966,47718,2024-01-30,Inquiry
12967,4383,2024-12-14,Inquiry
12968,31759,2020-07-15,Inquiry
12969,4031,2020-01-21,Inquiry
12970,21338,2020-08-14,Inquiry
12971,38730,2021-11-10,Inquiry
12972,18541,2021-01-11,Complaint
12973,15012,2025-03-22,Inquiry
12974,19452,2023-08-13,Inquiry
12975,27403,2021-06-13,Complaint
12976,21744,2022-04-05,Complaint
12977,43659,2024-04-04,Complaint
12978,23787,2023-08-07,Complaint
12979,20105,2024-01-11,Inquiry
12980,26192,2020-06-15,Inquiry
12981,44849,2023-12-31,Complaint
12982,40977,2022-08-04,Inquiry
12983,7273,2021-02-27,Complaint
12984,15861,2022-08-05,Complaint
12985,30978,2021-05-29,Inquiry
12986,40942,2025-02-05,Inquiry
12987,38532,2023-03-06,Inquiry
12988,6545,2020-06-01,Inquiry
12989,2056,2021-06-15,Inquiry
12990,1297,2023-11-17,Complaint
12991,6560,2021-06-04,Inquiry
12992,5096,2021-06-10,Complaint
12993,38142,2021-02-17,Inquiry
12994,27278,2024-03-31,Complaint
12995,12013,2023-12-31,Complaint
12996,33240,2021-09-03,Inquiry
12997,31962,2020-05-30,Inquiry
12998,15601,2022-07-02,Inquiry
12999,39874,2021-08-17,Complaint
13000,15294,2023-10-05,Complaint
13001,15400,2024-03-30,Complaint
13002,7595,2025-01-15,Complaint
13003,42814,2024-09-01,Complaint
13004,28889,2024-12-27,Complaint
13005,219,2025-04-16,Inquiry
13006,12360,2023-03-02,Complaint
13007,17561,2024-08-15,Inquiry
13008,21524,2024-03-09,Inquiry
13009,15344,2025-04-23,Inquiry
13010,9770,2023-08-04,Inquiry
13011,40901,2023-10-02,Inquiry
13012,49286,2021-08-15,Complaint
13013,45923,2023-10-19,Inquiry
13014,44509,2022-03-27,Complaint
13015,40936,2023-01-15,Complaint
13016,23595,2020-01-04,Inquiry
13017,19538,2020-09-29,Inquiry
13018,28443,2023-05-03,Complaint
13019,42161,2023-11-12,Inquiry
13020,42038,2024-09-08,Complaint
13021,47918,2022-04-11,Inquiry
13022,16113,2020-10-25,Inquiry
13023,18737,2024-10-08,Complaint
13024,34297,2024-07-12,Complaint
13025,1195,2022-05-27,Inquiry
13026,20113,2024-03-10,Inquiry
13027,44393,2024-02-23,Inquiry
13028,24691,2022-05-29,Inquiry
13029,20160,2024-11-19,Inquiry
13030,27426,2023-06-05,Inquiry
13031,38354,2022-12-28,Inquiry
13032,49872,2023-12-23,Inquiry
13033,19650,2020-11-07,Inquiry
13034,18212,2020-11-27,Complaint
13035,24607,2024-11-13,Complaint
13036,40465,2024-03-16,Inquiry
13037,15282,2020-02-19,Inquiry
13038,11731,2024-01-03,Inquiry
13039,13265,2020-11-26,Inquiry
13040,42784,2021-07-09,Complaint
13041,28362,2022-11-13,Inquiry
13042,41894,2023-04-23,Inquiry
13043,19794,2024-04-12,Complaint
13044,42204,2024-02-23,Inquiry
13045,35399,2021-08-29,Complaint
13046,48694,2020-12-18,Inquiry
13047,40237,2020-08-11,Inquiry
13048,33009,2024-05-24,Inquiry
13049,25098,2023-04-03,Inquiry
13050,22371,2023-08-24,Inquiry
13051,7827,2023-03-25,Inquiry
13052,22116,2025-03-05,Complaint
13053,42135,2024-01-23,Complaint
13054,21987,2021-05-02,Inquiry
13055,40925,2020-04-08,Inquiry
13056,45881,2023-10-13,Inquiry
13057,10525,2024-02-26,Complaint
13058,48762,2025-01-11,Inquiry
13059,7568,2023-06-01,Inquiry
13060,19937,2021-06-18,Complaint
13061,39185,2021-07-10,Inquiry
13062,22307,2024-12-04,Complaint
13063,49713,2023-12-21,Inquiry
13064,28581,2021-09-26,Complaint
13065,10003,2020-10-31,Inquiry
13066,4549,2023-08-11,Inquiry
13067,12419,2023-05-14,Complaint
13068,37043,2023-06-09,Complaint
13069,15855,2024-07-11,Inquiry
13070,31795,2021-09-11,Complaint
13071,36011,2021-10-09,Complaint
13072,43856,2025-06-09,Inquiry
13073,49929,2020-12-20,Inquiry
13074,19541,2025-05-14,Inquiry
13075,18996,2022-09-11,Inquiry
13076,28844,2024-10-07,Complaint
13077,10636,2022-09-14,Inquiry
13078,26510,2024-05-30,Inquiry
13079,8487,2022-02-28,Inquiry
13080,7938,2025-02-10,Complaint
13081,47934,2021-03-09,Inquiry
13082,15413,2022-08-27,Complaint
13083,29817,2020-03-07,Inquiry
13084,44316,2020-06-04,Inquiry
13085,16152,2025-05-04,Inquiry
13086,48435,2023-03-09,Complaint
13087,45011,2021-12-06,Complaint
13088,24846,2023-11-22,Inquiry
13089,8595,2022-05-22,Inquiry
13090,14246,2024-02-13,Inquiry
13091,28910,2021-11-11,Complaint
13092,24983,2024-06-03,Inquiry
13093,3344,2021-11-14,Inquiry
13094,41543,2025-02-08,Inquiry
13095,17,2025-01-11,Inquiry
13096,9246,2024-05-09,Inquiry
13097,11784,2024-09-14,Complaint
13098,25382,2021-03-30,Complaint
13099,47463,2023-04-11,Complaint
13100,35467,2023-02-19,Complaint
13101,23463,2022-10-07,Inquiry
13102,41198,2020-01-17,Inquiry
13103,24989,2022-03-08,Inquiry
13104,20273,2020-02-13,Inquiry
13105,13377,2021-03-26,Complaint
13106,22557,2023-02-23,Inquiry
13107,43466,2024-01-13,Inquiry
13108,49439,2024-11-24,Inquiry
13109,4944,2025-05-17,Inquiry
13110,7650,2020-03-01,Inquiry
13111,4942,2021-10-26,Inquiry
13112,11636,2021-09-20,Complaint
13113,12723,2023-10-16,Inquiry
13114,32398,2023-12-27,Inquiry
13115,28432,2020-02-04,Inquiry
13116,39081,2023-12-13,Complaint
13117,1403,2022-10-08,Inquiry
13118,1876,2020-06-27,Complaint
13119,7466,2023-04-15,Inquiry
13120,27614,2020-07-17,Inquiry
13121,36268,2024-11-28,Inquiry
13122,4819,2022-10-05,Inquiry
13123,26448,2023-08-14,Inquiry
13124,45645,2021-06-17,Inquiry
13125,14268,2022-04-01,Inquiry
13126,42566,2021-08-20,Inquiry
13127,49376,2022-05-08,Complaint
13128,48058,2024-09-04,Inquiry
13129,1640,2025-03-15,Complaint
13130,687,2020-11-26,Inquiry
13131,23926,2021-03-21,Complaint
13132,14742,2020-07-10,Inquiry
13133,18965,2023-11-08,Complaint
13134,40923,2021-01-31,Inquiry
13135,49998,2022-10-18,Inquiry
13136,36607,2023-03-15,Inquiry
13137,22092,2021-10-06,Inquiry
13138,15368,2021-10-27,Inquiry
13139,43315,2022-07-19,Inquiry
13140,46281,2024-12-23,Inquiry
13141,36499,2020-09-09,Inquiry
13142,30584,2020-05-14,Inquiry
13143,30015,2021-01-25,Complaint
13144,12402,2024-03-24,Inquiry
13145,26109,2023-03-17,Inquiry
13146,48815,2022-01-26,Complaint
13147,30426,2020-01-11,Complaint
13148,39894,2022-02-17,Complaint
13149,666,2024-05-14,Inquiry
13150,23250,2023-12-30,Inquiry
13151,32868,2024-12-13,Inquiry
13152,26756,2022-01-09,Complaint
13153,120,2020-03-07,Inquiry
13154,26474,2020-02-14,Complaint
13155,19705,2025-01-17,Complaint
13156,15165,2020-07-13,Complaint
13157,3008,2025-01-18,Inquiry
13158,41581,2020-10-29,Inquiry
13159,26115,2024-08-02,Complaint
13160,5764,2024-12-16,Inquiry
13161,8897,2022-03-04,Complaint
13162,31370,2021-06-25,Inquiry
13163,2074,2021-11-30,Complaint
13164,14681,2020-02-13,Complaint
13165,40616,2023-06-26,Complaint
13166,39015,2023-11-22,Complaint
13167,4559,2020-05-02,Inquiry
13168,38430,2024-07-31,Complaint
13169,22072,2020-06-28,Complaint
13170,25499,2024-07-21,Inquiry
13171,46898,2023-06-04,Complaint
13172,45968,2020-05-06,Inquiry
13173,22549,2023-11-04,Complaint
13174,1741,2023-11-17,Inquiry
13175,25817,2021-07-22,Complaint
13176,39894,2022-04-22,Inquiry
13177,41585,2022-02-13,Inquiry
13178,47003,2021-05-15,Complaint
13179,33303,2023-09-05,Inquiry
13180,5616,2023-03-05,Complaint
13181,24962,2023-09-28,Complaint
13182,3283,2022-08-24,Inquiry
13183,9866,2021-08-26,Inquiry
13184,4826,2025-05-02,Inquiry
13185,45154,2022-04-02,Inquiry
13186,43202,2021-01-05,Inquiry
13187,3832,2023-06-03,Inquiry
13188,19732,2020-11-25,Inquiry
13189,25265,2021-01-30,Inquiry
13190,41638,2020-05-03,Complaint
13191,232,2024-06-05,Complaint
13192,46181,2021-03-08,Complaint
13193,44450,2023-08-18,Complaint
13194,8380,2020-07-06,Inquiry
13195,33226,2021-10-20,Inquiry
13196,204,2025-01-17,Complaint
13197,43318,2024-09-06,Inquiry
13198,29155,2023-11-03,Complaint
13199,4154,2023-07-29,Inquiry
13200,3106,2021-03-06,Inquiry
13201,25761,2024-02-16,Inquiry
13202,18932,2024-11-19,Inquiry
13203,25263,2023-11-03,Complaint
13204,11518,2021-06-02,Complaint
13205,46068,2023-07-02,Inquiry
13206,19086,2021-05-19,Inquiry
13207,17297,2024-10-25,Inquiry
13208,32950,2022-07-07,Complaint
13209,29052,2024-03-10,Complaint
13210,8395,2025-02-05,Inquiry
13211,48737,2020-03-20,Inquiry
13212,9565,2023-02-16,Inquiry
13213,19782,2023-07-08,Inquiry
13214,25952,2020-12-31,Inquiry
13215,9631,2024-02-21,Complaint
13216,22562,2020-07-27,Complaint
13217,36424,2021-01-24,Inquiry
13218,49158,2022-11-14,Inquiry
13219,49936,2022-04-02,Inquiry
13220,27816,2020-10-14,Complaint
13221,39602,2024-09-24,Complaint
13222,46269,2020-09-05,Inquiry
13223,14623,2021-09-17,Inquiry
13224,8872,2024-03-14,Inquiry
13225,26217,2022-12-19,Inquiry
13226,45894,2024-01-18,Inquiry
13227,31964,2025-04-10,Inquiry
13228,26200,2021-12-20,Inquiry
13229,39455,2024-07-06,Inquiry
13230,10184,2024-03-21,Inquiry
13231,28031,2024-06-18,Complaint
13232,19224,2025-03-07,Complaint
13233,5770,2021-11-05,Complaint
13234,18746,2023-07-17,Inquiry
13235,19424,2023-10-09,Inquiry
13236,12274,2023-04-14,Inquiry
13237,38270,2021-10-16,Inquiry
13238,21234,2022-06-04,Inquiry
13239,11327,2020-11-11,Inquiry
13240,38324,2023-06-11,Complaint
13241,4940,2023-10-13,Complaint
13242,6607,2024-06-05,Inquiry
13243,34217,2020-07-10,Complaint
13244,2789,2021-09-05,Inquiry
13245,5550,2022-09-17,Inquiry
13246,11378,2024-02-18,Inquiry
13247,31243,2023-12-15,Complaint
13248,20653,2023-11-12,Inquiry
13249,47413,2021-04-21,Inquiry
13250,29457,2022-11-02,Inquiry
13251,16526,2024-11-14,Complaint
13252,36632,2021-12-14,Inquiry
13253,26156,2022-01-28,Inquiry
13254,21845,2020-06-16,Inquiry
13255,6182,2021-01-12,Complaint
13256,27671,2025-05-07,Inquiry
13257,25671,2022-08-01,Complaint
13258,17328,2020-08-16,Complaint
13259,38327,2024-09-19,Inquiry
13260,21849,2024-09-15,Inquiry
13261,28790,2022-01-07,Complaint
13262,39712,2023-12-21,Inquiry
13263,37896,2024-01-24,Inquiry
13264,21397,2024-06-19,Inquiry
13265,44000,2021-07-13,Inquiry
13266,47516,2020-11-24,Inquiry
13267,45507,2023-11-07,Inquiry
13268,24740,2020-08-13,Complaint
13269,26461,2020-06-21,Inquiry
13270,20605,2024-05-06,Inquiry
13271,34803,2022-11-21,Inquiry
13272,27808,2025-02-18,Complaint
13273,44245,2021-07-28,Complaint
13274,25369,2020-07-11,Complaint
13275,41796,2022-12-01,Complaint
13276,16596,2021-03-07,Inquiry
13277,42833,2023-09-22,Inquiry
13278,46960,2023-10-11,Inquiry
13279,4522,2021-05-20,Complaint
13280,20332,2023-10-26,Inquiry
13281,17858,2022-12-15,Complaint
13282,15377,2022-10-31,Complaint
13283,14093,2023-08-15,Complaint
13284,15788,2024-05-27,Inquiry
13285,36941,2025-06-04,Inquiry
13286,18722,2023-02-27,Inquiry
13287,11204,2023-07-01,Complaint
13288,9267,2021-10-28,Inquiry
13289,35171,2021-09-21,Complaint
13290,40248,2020-09-04,Complaint
13291,10255,2020-03-10,Complaint
13292,31987,2020-05-08,Complaint
13293,17371,2023-12-17,Inquiry
13294,16885,2022-09-04,Complaint
13295,11192,2020-11-11,Complaint
13296,28599,2025-03-08,Inquiry
13297,20746,2023-12-29,Complaint
13298,31802,2022-02-25,Complaint
13299,13720,2024-07-22,Complaint
13300,34594,2024-09-15,Inquiry
13301,42537,2020-10-28,Complaint
13302,24656,2021-08-30,Inquiry
13303,923,2022-06-05,Complaint
13304,24790,2025-04-04,Complaint
13305,34495,2024-05-16,Inquiry
13306,42944,2021-01-17,Complaint
13307,46645,2025-03-29,Inquiry
13308,21051,2020-03-18,Inquiry
13309,28317,2022-10-16,Inquiry
13310,8458,2022-07-01,Complaint
13311,17086,2020-01-09,Inquiry
13312,35421,2024-04-27,Complaint
13313,31976,2022-11-28,Complaint
13314,3187,2024-03-24,Complaint
13315,49331,2021-06-06,Inquiry
13316,247,2020-09-23,Inquiry
13317,32413,2022-03-04,Inquiry
13318,2812,2024-07-30,Inquiry
13319,27036,2024-02-15,Inquiry
13320,10305,2023-03-06,Inquiry
13321,4025,2024-07-29,Complaint
13322,32644,2024-01-01,Complaint
13323,16009,2022-08-22,Complaint
13324,19332,2023-05-05,Inquiry
13325,34688,2022-02-21,Complaint
13326,6312,2023-10-12,Inquiry
13327,27741,2025-02-24,Inquiry
13328,35232,2023-12-12,Inquiry
13329,15405,2025-02-11,Complaint
13330,43619,2023-10-03,Complaint
13331,36628,2024-01-25,Complaint
13332,19838,2021-05-27,Inquiry
13333,26141,2024-12-14,Inquiry
13334,19665,2025-06-09,Inquiry
13335,22237,2020-01-14,Complaint
13336,6548,2020-09-05,Inquiry
13337,47776,2021-10-28,Complaint
13338,40022,2023-11-15,Inquiry
13339,13546,2020-02-21,Inquiry
13340,6557,2023-02-24,Inquiry
13341,30955,2023-07-19,Inquiry
13342,28843,2023-04-08,Inquiry
13343,31575,2021-05-05,Complaint
13344,47110,2024-12-28,Inquiry
13345,13556,2025-02-03,Complaint
13346,47759,2020-09-14,Inquiry
13347,48464,2023-09-08,Inquiry
13348,21500,2024-05-25,Inquiry
13349,44030,2021-10-03,Inquiry
13350,20104,2022-09-21,Complaint
13351,34967,2025-02-11,Inquiry
13352,42699,2023-03-03,Complaint
13353,10109,2022-08-22,Inquiry
13354,27385,2024-07-21,Inquiry
13355,13736,2022-01-16,Inquiry
13356,47881,2020-05-18,Complaint
13357,35405,2023-09-23,Inquiry
13358,23154,2021-02-06,Complaint
13359,665,2021-11-17,Inquiry
13360,43828,2022-12-28,Complaint
13361,29018,2020-07-18,Complaint
13362,24373,2022-09-13,Inquiry
13363,39601,2023-04-16,Complaint
13364,45118,2024-11-04,Inquiry
13365,21323,2025-04-17,Complaint
13366,5730,2023-07-06,Inquiry
13367,28258,2022-06-18,Inquiry
13368,43749,2024-12-29,Inquiry
13369,38693,2021-02-27,Inquiry
13370,4105,2021-07-02,Complaint
13371,35308,2020-04-07,Inquiry
13372,47797,2020-10-08,Complaint
13373,28928,2023-02-25,Complaint
13374,24026,2021-01-30,Inquiry
13375,17720,2021-03-11,Complaint
13376,13176,2021-08-08,Inquiry
13377,25299,2020-02-12,Inquiry
13378,29941,2024-04-11,Inquiry
13379,23745,2025-03-07,Inquiry
13380,3018,2023-02-26,Inquiry
13381,22104,2024-12-16,Inquiry
13382,23933,2020-01-18,Complaint
13383,36324,2020-08-26,Inquiry
13384,47435,2023-03-03,Complaint
13385,32291,2023-05-07,Inquiry
13386,673,2022-08-09,Complaint
13387,6441,2023-09-11,Inquiry
13388,18909,2025-02-27,Inquiry
13389,4521,2020-09-17,Complaint
13390,8162,2021-05-03,Inquiry
13391,23797,2025-03-14,Inquiry
13392,9512,2020-04-20,Inquiry
13393,38795,2022-01-24,Inquiry
13394,961,2024-09-07,Inquiry
13395,17475,2020-07-13,Complaint
13396,35070,2023-09-25,Complaint
13397,20303,2022-04-16,Inquiry
13398,42458,2024-07-10,Inquiry
13399,46001,2023-02-14,Inquiry
13400,15101,2021-03-17,Inquiry
13401,16642,2024-03-23,Inquiry
13402,27978,2022-06-09,Inquiry
13403,42805,2022-01-31,Inquiry
13404,28533,2021-12-05,Inquiry
13405,46600,2022-09-24,Complaint
13406,11003,2023-12-13,Inquiry
13407,4671,2020-05-11,Complaint
13408,21836,2021-12-09,Inquiry
13409,34623,2024-03-24,Inquiry
13410,43678,2022-08-25,Inquiry
13411,43462,2020-08-15,Inquiry
13412,7489,2024-05-01,Inquiry
13413,8064,2021-08-22,Complaint
13414,33990,2023-12-01,Inquiry
13415,20116,2021-04-02,Inquiry
13416,42378,2023-01-10,Inquiry
13417,24426,2023-10-28,Inquiry
13418,25121,2021-05-02,Complaint
13419,25198,2020-08-31,Complaint
13420,15582,2021-10-12,Inquiry
13421,2692,2023-01-13,Inquiry
13422,12944,2021-12-15,Inquiry
13423,41454,2021-06-25,Inquiry
13424,8156,2024-02-10,Complaint
13425,46974,2024-05-03,Inquiry
13426,47425,2023-10-15,Inquiry
13427,37288,2023-10-12,Complaint
13428,30633,2023-03-17,Inquiry
13429,27629,2022-11-08,Inquiry
13430,5094,2022-06-22,Complaint
13431,27285,2022-07-21,Inquiry
13432,9372,2020-08-22,Inquiry
13433,5653,2025-04-02,Complaint
13434,43509,2020-07-01,Complaint
13435,43473,2024-12-05,Inquiry
13436,20415,2022-03-03,Inquiry
13437,29504,2022-11-30,Complaint
13438,7943,2021-05-30,Complaint
13439,49713,2024-06-28,Inquiry
13440,36499,2020-05-30,Inquiry
13441,44035,2020-06-01,Inquiry
13442,32210,2021-12-18,Complaint
13443,26710,2025-04-18,Complaint
13444,15343,2022-11-28,Inquiry
13445,20631,2021-06-16,Inquiry
13446,35908,2023-10-05,Inquiry
13447,30931,2023-01-18,Inquiry
13448,40340,2022-10-09,Complaint
13449,13367,2024-07-05,Complaint
13450,45591,2024-04-07,Inquiry
13451,31066,2025-01-13,Complaint
13452,30957,2020-04-09,Complaint
13453,32136,2023-01-20,Inquiry
13454,17284,2021-02-25,Inquiry
13455,18062,2025-03-19,Inquiry
13456,36545,2022-06-26,Complaint
13457,1999,2022-10-03,Complaint
13458,10907,2020-12-20,Inquiry
13459,1936,2021-12-15,Inquiry
13460,1624,2023-07-08,Complaint
13461,10573,2024-05-20,Inquiry
13462,32562,2023-12-25,Complaint
13463,35042,2023-10-17,Complaint
13464,15864,2021-07-11,Inquiry
