transaction_id,customer_id,transaction_date,amount
21612,42696,2021-10-19,8885.79
21613,41618,2022-02-20,3797.21
21614,26388,2021-05-11,4751.84
21615,18756,2021-10-27,6504.25
21616,30728,2024-05-24,6969.54
21617,23386,2022-02-17,1540.94
21618,41016,2022-10-22,9284.36
21619,22077,2020-10-07,5725.46
21620,43559,2024-11-20,6028.02
21621,41234,2021-03-26,6443.52
21622,1121,2023-06-27,8544.67
21623,39570,2024-01-08,2182.29
21624,5218,2024-08-30,9122.66
21625,23295,2025-05-03,7829.56
21626,46291,2022-10-29,2316.19
21627,34346,2021-02-17,8008.05
21628,10517,2021-05-04,5092.88
21629,39879,2023-11-29,5798.14
21630,13756,2022-05-03,9926.08
21631,22158,2023-08-17,230.08
21632,43908,2020-05-19,9368.4
21633,29099,2021-07-07,7282.34
21634,3202,2020-05-03,3550.05
21635,20776,2021-11-23,7319.62
21636,29234,2024-08-20,2106.22
21637,31199,2023-08-18,5182.95
21638,14911,2021-08-04,8178.2
21639,8302,2020-12-12,2173.41
21640,30016,2022-01-07,5649.65
21641,40114,2025-06-21,519.95
21642,7562,2022-12-19,8383.47
21643,27892,2024-07-14,3568.53
21644,27221,2021-07-20,3343.84
21645,26738,2023-08-26,2636.57
21646,42647,2022-07-14,7218.66
21647,49701,2025-02-13,1824.87
21648,9800,2020-09-11,435.77
21649,10378,2022-12-18,2856.08
21650,32153,2021-07-01,6662.22
21651,36129,2020-02-27,597.27
21652,43537,2022-04-04,4328.94
21653,41843,2020-04-16,8086.31
21654,20760,2021-08-27,4326.02
21655,28849,2023-11-15,5569.18
21656,25322,2022-09-01,4331.96
21657,14578,2025-01-17,1822.36
21658,6686,2023-08-23,9710.53
21659,34369,2024-06-16,1984.38
21660,10321,2021-06-09,6241.07
21661,4109,2021-12-14,2799.18
21662,46777,2023-12-02,8250.45
21663,444,2022-07-22,7960.13
21664,24714,2023-07-05,4613.67
21665,21697,2024-09-30,1976.5
21666,15700,2023-02-17,575.7
21667,35207,2021-01-07,4819.43
21668,20412,2020-10-17,1724.78
21669,45013,2022-01-01,9497.31
21670,15898,2024-08-30,1452.85
21671,31981,2024-09-09,2432.93
21672,46709,2020-06-02,7706.17
21673,47414,2020-12-17,4368.28
21674,13869,2023-03-12,3642.71
21675,16872,2020-12-28,3690.93
21676,33136,2021-12-27,5342.38
21677,11962,2023-03-07,5397.54
21678,1193,2022-09-11,3307.6
21679,20653,2024-11-15,6971.94
21680,34011,2024-03-11,2937.31
21681,1615,2023-07-30,2473.97
21682,5332,2020-08-28,8685.89
21683,33006,2021-02-13,1207.12
21684,19345,2020-05-25,9701.28
21685,28362,2024-01-12,5701.33
21686,39544,2022-08-19,9282.69
21687,6155,2022-03-10,9822.36
21688,27025,2024-10-30,4222.96
21689,47307,2023-10-06,2012.37
21690,37380,2021-09-09,9375.91
21691,9049,2025-06-18,8513.07
21692,3812,2024-05-31,1889.43
21693,39343,2022-01-21,1600.31
21694,49887,2021-07-24,9906.76
21695,15918,2023-09-04,5824.43
21696,23071,2022-05-10,4592.84
21697,26953,2020-07-05,6280.97
21698,14896,2021-01-21,8366.3
21699,43969,2022-02-03,243.43
21700,18180,2025-02-02,1099.03
21701,27923,2025-04-19,6865.28
21702,1961,2023-09-04,6822.56
21703,33430,2022-02-16,9854.77
21704,12659,2022-11-03,365.86
21705,16840,2024-11-15,883.28
21706,25,2020-06-27,4854.39
21707,1018,2024-06-24,6616.78
21708,42372,2023-01-11,2658.85
21709,11245,2025-05-16,2636.6
21710,8501,2020-04-22,485.27
21711,43187,2023-01-22,558.63
21712,18638,2023-06-08,988.75
21713,32773,2024-01-15,784.75
21714,41275,2024-02-27,8813.93
21715,32605,2022-04-09,4131.33
21716,33685,2023-10-31,7609.76
21717,19279,2020-04-09,1359.96
21718,18071,2024-11-10,209.19
21719,47235,2020-11-13,9982.67
21720,29921,2021-11-02,7990.83
21721,35122,2021-08-25,8342.64
21722,24886,2022-03-01,6061.56
21723,44944,2024-01-30,2054.03
21724,6953,2024-04-18,334.89
21725,4618,2021-12-15,7493.05
21726,35958,2022-07-03,8130.99
21727,30365,2023-07-26,4862.47
21728,46523,2024-02-26,6257.32
21729,40529,2022-03-22,9787.55
21730,13486,2023-12-29,3440.96
21731,42380,2023-02-03,8514.77
21732,8422,2021-11-10,8741.89
21733,6301,2023-04-22,925.33
21734,33102,2021-05-11,4803.99
21735,15080,2022-06-05,5837.33
21736,24232,2023-05-08,1531.97
21737,7121,2023-11-17,4171.32
21738,8491,2023-10-31,4584.71
21739,28263,2020-01-14,2849.64
21740,32087,2024-11-09,993.11
21741,48780,2024-11-10,3550.43
21742,23248,2022-04-05,6152.99
21743,18445,2022-01-27,3777.56
21744,12989,2020-03-03,2427.38
21745,49535,2023-06-09,2064.0
21746,28847,2024-12-30,4132.82
21747,10643,2024-01-12,9684.17
21748,29315,2021-11-02,6343.47
21749,23403,2024-07-29,1145.22
21750,14792,2024-04-07,1466.41
21751,12968,2021-02-19,5994.51
21752,41228,2025-01-03,2556.96
21753,49827,2021-01-14,8344.39
21754,12628,2020-08-22,786.83
21755,20444,2024-10-28,2438.92
21756,32560,2025-03-16,6384.05
21757,38805,2021-06-17,6600.79
21758,46963,2022-05-18,7163.88
21759,43572,2025-04-30,8681.61
21760,26759,2020-07-31,9692.55
21761,26081,2022-08-14,2088.87
21762,39725,2024-09-11,2663.84
21763,28462,2023-03-26,4004.33
21764,35617,2024-08-03,3890.0
21765,16164,2021-01-07,3598.97
21766,1041,2020-08-16,715.69
21767,45684,2021-02-24,8641.34
21768,44949,2021-11-12,6668.04
21769,15409,2021-03-04,7894.39
21770,9277,2020-05-05,9997.61
21771,11578,2020-02-11,4945.52
21772,19440,2023-02-01,1417.52
21773,11852,2025-05-07,8347.13
21774,19134,2023-03-31,7451.5
21775,30192,2021-01-08,7705.04
21776,1030,2023-06-20,1694.33
21777,44237,2020-03-14,7570.9
21778,7513,2025-06-21,5966.07
21779,37296,2021-10-28,600.89
21780,39256,2020-03-20,2992.16
21781,45835,2020-12-27,2280.99
21782,34209,2024-09-01,2982.25
21783,12821,2022-03-04,2077.91
21784,43008,2020-11-03,4038.78
21785,41447,2024-08-17,2248.4
21786,43185,2025-05-24,4021.43
21787,1772,2024-09-27,264.22
21788,39796,2023-09-02,7385.74
21789,6612,2021-02-21,3535.83
21790,11785,2020-04-14,2946.62
21791,26463,2021-04-03,8603.18
21792,41948,2020-01-03,7512.03
21793,21622,2021-05-01,8644.67
21794,5926,2021-10-26,8741.69
21795,3461,2024-08-15,7323.65
21796,24165,2025-03-08,669.89
21797,32681,2021-12-05,1046.86
21798,28874,2020-09-12,825.96
21799,37728,2021-04-04,2554.61
21800,27583,2022-06-08,8652.11
21801,4277,2020-08-20,479.05
21802,10276,2023-08-09,660.13
21803,41492,2023-11-02,1264.34
21804,44851,2023-07-16,5825.67
21805,21734,2024-06-05,3259.61
21806,1235,2021-10-16,9414.05
21807,45526,2024-02-27,1439.65
21808,10000,2020-05-13,8065.35
21809,25035,2023-08-11,6484.07
21810,10399,2021-10-14,6566.33
21811,39264,2024-05-30,3582.59
21812,22185,2022-06-08,144.81
21813,874,2023-01-02,3728.54
21814,35887,2023-02-20,6053.65
21815,17944,2020-06-02,7399.77
21816,41070,2021-02-14,5574.91
21817,19408,2024-04-06,9812.65
21818,32349,2021-08-31,5906.86
21819,4583,2024-06-30,922.32
21820,28889,2020-03-20,8564.51
21821,47208,2024-09-24,6562.67
21822,22233,2022-10-06,5219.23
21823,5677,2021-07-08,7813.29
21824,32513,2020-08-20,6933.85
21825,21787,2020-08-25,9493.4
21826,30230,2024-09-02,4695.42
21827,7196,2020-03-05,7136.26
21828,15102,2022-02-17,4645.45
21829,5040,2021-09-29,2852.72
21830,3587,2024-11-03,3262.97
21831,30118,2022-05-03,5960.99
21832,2860,2023-01-21,1886.63
21833,23033,2022-11-23,5103.37
21834,34046,2024-05-21,6964.64
21835,21381,2020-08-10,5410.83
21836,11504,2022-01-30,5668.97
21837,44167,2025-06-19,2203.97
21838,42462,2022-04-05,6610.78
21839,19929,2022-02-17,6014.45
21840,41386,2021-07-15,5381.06
21841,43362,2021-09-13,6991.28
21842,12655,2022-05-18,7039.77
21843,40505,2020-07-18,6950.96
21844,18517,2024-12-06,1491.84
21845,31901,2025-03-08,5931.02
21846,29009,2024-01-26,7017.92
21847,46271,2024-03-23,6122.81
21848,37796,2024-01-11,2009.78
21849,39848,2022-10-10,336.04
21850,48627,2024-08-20,6124.14
21851,2069,2023-04-02,2282.57
21852,32354,2020-01-30,8293.41
21853,20149,2025-05-29,9360.33
21854,45712,2023-01-23,8401.4
21855,45548,2020-12-26,1787.96
21856,33929,2025-06-11,8202.8
21857,29932,2021-02-06,1867.31
21858,16407,2024-05-03,3051.79
21859,44070,2023-06-03,8299.44
21860,3234,2021-08-11,1538.08
21861,20702,2020-04-22,1959.53
21862,40346,2020-09-06,8466.44
21863,26644,2025-06-04,9872.88
21864,7726,2024-01-08,6394.98
21865,7270,2025-04-28,6211.8
21866,14135,2021-04-06,5451.68
21867,7049,2025-04-14,2521.18
21868,40423,2021-06-25,474.15
21869,38195,2020-03-11,4558.01
21870,35897,2023-06-27,8484.85
21871,10157,2023-05-02,8896.76
21872,2726,2023-08-07,5105.31
21873,5260,2022-07-27,9402.76
21874,32218,2025-06-09,5682.1
21875,43125,2024-02-13,7618.72
21876,21642,2021-03-10,4474.94
21877,49104,2024-04-30,913.16
21878,20801,2020-07-08,8394.07
21879,18700,2024-11-22,9436.86
21880,8628,2024-01-09,7263.08
21881,6910,2022-11-21,4148.9
21882,1075,2021-02-04,8617.46
21883,17366,2024-03-02,6346.93
21884,10560,2025-05-24,127.54
21885,5725,2021-10-29,9359.48
21886,28179,2021-08-19,4683.05
21887,30421,2022-02-06,1826.11
21888,17746,2022-03-29,1911.79
21889,17129,2022-11-08,3478.03
21890,38936,2023-10-08,520.67
21891,3354,2023-04-23,3124.54
21892,46116,2021-05-26,1002.42
21893,37739,2022-04-22,2099.18
21894,45880,2023-06-02,278.65
21895,37584,2022-09-09,6841.98
21896,31546,2021-10-08,5798.35
21897,11764,2021-01-26,1012.46
21898,31264,2024-08-20,7776.36
21899,22786,2023-07-10,6911.71
21900,45001,2024-11-09,1628.55
21901,30034,2021-07-23,509.97
21902,15857,2024-11-10,1436.9
21903,42414,2021-08-20,1257.35
21904,10835,2022-11-16,6142.43
21905,15226,2021-07-05,607.21
21906,26423,2023-06-11,3178.41
21907,42726,2020-12-21,3654.25
21908,4364,2020-04-18,948.44
21909,37581,2023-12-14,3498.4
21910,49599,2020-01-19,5705.63
21911,24816,2020-05-04,3289.67
21912,16501,2023-01-19,9313.74
21913,28234,2024-01-03,2930.87
21914,15766,2024-05-24,6544.51
21915,35082,2020-12-01,5433.2
21916,23971,2021-06-19,3814.18
21917,2029,2022-02-04,9691.95
21918,21136,2023-03-21,8603.28
21919,15140,2020-06-06,2086.61
21920,34808,2024-08-29,9727.41
21921,3645,2021-11-15,288.98
21922,33355,2021-09-02,207.2
21923,39953,2024-11-15,1044.74
21924,38924,2023-06-19,3621.03
21925,31235,2023-04-15,3713.05
21926,2633,2023-04-01,652.56
21927,40595,2020-05-27,7456.05
21928,37247,2023-08-08,3276.6
21929,31346,2025-06-17,9485.25
21930,28756,2021-01-04,9982.54
21931,40523,2024-08-09,6932.9
21932,984,2021-11-10,1241.32
21933,16897,2020-04-18,5220.07
21934,9781,2020-12-10,7869.02
21935,44541,2023-10-25,9190.61
21936,4587,2020-01-22,4323.74
21937,45322,2023-05-01,102.27
21938,40395,2022-10-13,4127.68
21939,3080,2024-11-25,5769.31
21940,2193,2022-01-08,1198.98
21941,18118,2020-05-30,6496.42
21942,22267,2024-08-14,5670.83
21943,40071,2023-08-11,4830.16
21944,45693,2020-03-27,5469.27
21945,17829,2022-11-27,395.32
21946,15936,2021-09-30,7553.55
21947,35591,2023-04-13,7017.8
21948,14736,2021-01-25,2087.78
21949,16345,2023-01-31,858.8
21950,34148,2023-12-22,3987.16
21951,34531,2021-12-13,7599.08
21952,24826,2020-08-08,4013.97
21953,15524,2023-04-07,7254.03
21954,41845,2021-09-10,7786.64
21955,20297,2023-12-20,554.51
21956,38155,2021-08-08,4014.34
21957,20864,2024-01-26,9884.15
21958,15745,2024-05-02,360.33
21959,49689,2021-01-12,8959.96
21960,1640,2024-05-26,1257.4
21961,10810,2022-10-01,6144.13
21962,18456,2024-02-21,9502.53
21963,36424,2021-02-09,6197.91
21964,44404,2023-04-29,1982.33
21965,31687,2024-01-04,2153.85
21966,19583,2022-04-29,398.55
21967,5294,2020-07-02,3622.41
21968,13375,2023-12-12,5889.2
21969,29848,2024-04-07,8122.16
21970,14164,2022-11-17,5868.92
21971,16031,2020-06-17,9129.42
21972,49626,2022-10-30,6945.06
21973,38395,2025-01-17,5573.9
21974,4006,2020-04-16,2139.84
21975,7919,2020-11-07,7872.71
21976,23278,2025-04-26,3099.34
21977,38699,2020-05-17,3276.72
21978,31752,2022-01-24,1149.62
21979,4320,2024-01-12,603.68
21980,22728,2024-03-07,4607.21
21981,49285,2022-11-18,1314.92
21982,35664,2023-12-24,3452.08
21983,14875,2022-11-30,8394.16
21984,45438,2021-12-09,3361.81
21985,31935,2025-01-09,6243.23
21986,49383,2022-11-18,8524.41
21987,17089,2021-09-19,1576.69
21988,14911,2020-02-19,9471.02
21989,25477,2021-05-11,5646.04
21990,42307,2022-11-09,7382.87
21991,12340,2021-12-03,8595.97
21992,43345,2020-01-08,7812.58
21993,41953,2024-10-18,2487.49
21994,29267,2021-12-05,2585.69
21995,26500,2023-01-28,1866.33
21996,12621,2023-08-16,2032.78
21997,42419,2022-02-22,8065.04
21998,31415,2022-12-28,5647.87
21999,12762,2021-03-09,1373.92
22000,15145,2020-04-24,3159.2
22001,48799,2023-11-05,865.58
22002,9723,2021-10-14,8294.97
22003,19235,2021-12-05,6192.28
22004,45776,2025-02-06,1727.79
22005,33593,2021-01-19,8388.13
22006,13720,2021-06-15,8980.09
22007,1845,2024-06-26,7084.2
22008,2846,2022-06-01,5026.47
22009,37243,2021-10-26,7746.36
22010,764,2020-10-11,3894.53
22011,14326,2024-09-26,4528.26
22012,6349,2021-05-15,4352.02
22013,4454,2020-09-09,9752.97
22014,18681,2020-09-30,3370.55
22015,37769,2023-10-28,5015.69
22016,1173,2021-04-10,8873.82
22017,12958,2025-02-22,946.01
22018,23141,2024-01-04,2967.87
22019,2991,2025-05-26,7535.64
22020,6655,2021-08-04,7409.94
22021,12575,2023-01-20,5613.66
22022,24350,2021-07-27,6976.88
22023,8926,2024-05-06,2907.69
22024,44009,2021-08-12,6516.42
22025,30863,2020-06-02,570.13
22026,45642,2024-09-30,9857.42
22027,22363,2024-11-20,6438.89
22028,38659,2020-09-23,1875.53
22029,36451,2021-06-16,7241.2
22030,39476,2020-07-15,6429.19
22031,9596,2020-06-07,9646.35
22032,7378,2024-04-29,2960.49
22033,8024,2023-02-06,657.88
22034,29453,2023-04-30,1914.7
22035,31788,2024-12-23,4245.8
22036,41425,2024-10-26,2451.46
22037,25338,2024-08-24,7458.41
22038,30225,2021-07-15,570.5
22039,23860,2024-06-23,1373.39
22040,34481,2023-06-15,3155.49
22041,6995,2021-01-17,5646.64
22042,18503,2024-09-28,2989.04
22043,17698,2021-02-13,5660.86
22044,28893,2022-12-07,3183.64
22045,42654,2023-12-30,7623.99
22046,35434,2025-04-02,7441.6
22047,26111,2022-09-21,7922.55
22048,541,2020-12-05,9571.04
22049,47590,2023-01-06,8275.8
22050,19632,2023-03-02,8306.6
22051,33160,2021-01-30,3872.48
22052,47684,2021-06-08,3180.44
22053,30004,2023-06-17,2295.92
22054,27211,2020-12-12,4492.31
22055,33106,2021-04-19,3825.54
22056,30293,2024-03-31,2291.05
22057,45040,2023-12-29,117.78
22058,10301,2025-05-27,4610.53
22059,27048,2022-04-15,9807.69
22060,7776,2021-01-31,7326.63
22061,41233,2022-07-02,9401.96
22062,14562,2022-01-18,5053.15
22063,40273,2024-05-30,9867.51
22064,19983,2024-08-09,2071.85
22065,6868,2024-06-04,5571.33
22066,25959,2023-08-14,2678.63
22067,7051,2020-07-17,2364.24
22068,25939,2022-07-05,9362.88
22069,4960,2020-08-25,5809.59
22070,32728,2020-06-29,926.92
22071,2886,2022-10-21,3738.61
22072,45394,2024-08-04,8396.66
22073,36329,2024-07-24,1027.76
22074,39289,2023-10-07,316.74
22075,22192,2024-03-24,8472.89
22076,11895,2023-07-14,6846.61
22077,39066,2023-12-01,794.19
22078,29704,2024-08-20,1918.91
22079,37146,2022-07-31,801.97
22080,9614,2023-02-16,787.73
22081,11510,2020-09-17,9010.88
22082,10153,2024-04-14,7560.85
22083,3206,2022-01-24,5178.18
22084,13968,2021-12-30,3257.97
22085,46114,2020-11-19,6152.47
22086,40232,2021-08-25,2927.15
22087,47579,2022-07-13,1507.78
22088,17548,2020-06-21,4919.02
22089,14721,2020-12-23,8468.24
22090,34808,2022-01-27,6879.28
22091,29981,2024-07-28,7870.2
22092,40018,2021-10-17,1870.19
22093,48561,2022-04-19,9619.5
22094,18168,2021-08-23,846.62
22095,48528,2022-09-10,5152.9
22096,9571,2021-11-11,3784.14
22097,21129,2024-02-21,5963.35
22098,41915,2025-06-03,9413.81
22099,26988,2024-09-10,1194.79
22100,22507,2022-12-14,1407.56
22101,22362,2023-04-30,3414.84
22102,23121,2021-11-21,6448.25
22103,4952,2021-06-16,1548.8
22104,29258,2023-02-04,1392.36
22105,7648,2021-03-17,7937.79
22106,13827,2020-03-20,7968.83
22107,22419,2022-01-14,6837.35
22108,38169,2022-07-31,4164.0
22109,3797,2024-08-01,5779.54
22110,10946,2022-08-14,6188.7
22111,40343,2021-12-12,6823.12
22112,43900,2021-09-02,2412.93
22113,45498,2022-05-27,5204.67
22114,27361,2024-07-27,9982.29
22115,12082,2023-06-06,1841.7
22116,16776,2023-05-11,867.39
22117,42872,2024-08-18,784.86
22118,14771,2024-09-01,6703.7
22119,15608,2023-12-30,8165.47
22120,46378,2024-12-07,2449.43
22121,7134,2021-12-10,438.83
22122,1855,2025-05-13,7175.4
22123,39017,2023-12-08,7498.77
22124,28731,2021-11-26,2710.1
22125,24786,2020-07-24,248.3
22126,30815,2025-02-11,8015.32
22127,41562,2024-06-22,3674.01
22128,38232,2021-05-23,5245.55
22129,43059,2022-06-20,9009.79
22130,19333,2022-02-06,2135.62
22131,37365,2022-12-08,1389.85
22132,39476,2020-06-09,5862.07
22133,42689,2023-03-08,6694.09
22134,19596,2023-09-06,3995.83
22135,37783,2025-04-30,415.71
22136,48248,2022-07-14,983.42
22137,16692,2021-05-19,2748.99
22138,2924,2021-11-16,2281.24
22139,34239,2023-07-29,3217.89
22140,76,2021-10-29,5433.32
22141,17027,2020-12-26,653.01
22142,10392,2021-11-02,2341.84
22143,7007,2023-05-10,8020.71
22144,10154,2022-11-01,1766.91
22145,47509,2020-09-01,3062.66
22146,9941,2020-09-08,4624.8
22147,3413,2021-01-09,1706.78
22148,32921,2021-04-28,7612.32
22149,26124,2022-09-29,377.46
22150,24274,2023-01-14,4342.06
22151,35914,2024-08-06,5512.88
22152,41670,2024-11-25,1330.77
22153,14109,2021-08-05,6908.47
22154,17565,2021-11-22,1063.11
22155,49326,2020-04-09,5606.43
22156,28910,2022-06-16,8980.73
22157,7689,2024-10-02,1733.57
22158,23072,2023-06-13,5752.53
22159,35312,2022-05-11,8261.2
22160,3213,2023-03-25,2231.17
22161,32949,2020-07-08,286.76
22162,23371,2024-08-19,311.75
22163,30818,2022-02-05,2525.4
22164,10550,2023-05-19,7188.85
22165,18812,2021-05-16,3457.85
22166,22516,2021-01-12,4845.56
22167,38260,2022-09-14,672.09
22168,36253,2025-03-11,8826.67
22169,39603,2022-04-03,4158.4
22170,39372,2021-06-20,7902.01
22171,41823,2022-05-10,263.61
22172,13225,2021-04-15,7027.89
22173,25046,2022-10-13,5064.05
22174,13018,2021-12-14,2674.29
22175,7147,2022-11-30,7186.61
22176,1827,2024-07-26,4955.45
22177,39281,2025-06-04,6052.35
22178,28465,2022-01-28,7376.27
22179,20607,2022-10-19,985.49
22180,48786,2021-09-20,6925.23
22181,27438,2021-04-25,4331.05
22182,5232,2020-08-27,9311.0
22183,6415,2024-01-09,8797.81
22184,44346,2023-02-16,7551.04
22185,49815,2024-07-17,7357.93
22186,5527,2020-12-26,8859.77
22187,36762,2024-07-26,7978.41
22188,1261,2020-03-08,9628.0
22189,20642,2021-02-24,8646.14
22190,41769,2020-05-05,3361.89
22191,15673,2023-09-09,7009.33
22192,25881,2021-12-29,8672.54
22193,24545,2022-11-21,8120.64
22194,15068,2022-02-20,6264.45
22195,21645,2021-04-19,5085.87
22196,1078,2020-12-11,925.81
22197,9755,2023-04-29,3272.49
22198,45576,2023-02-21,6091.46
22199,8676,2021-03-31,5821.99
22200,15862,2020-10-12,7520.91
22201,16555,2020-07-23,8773.44
22202,29382,2021-04-24,5661.97
22203,13389,2020-09-01,6463.31
22204,47956,2021-11-13,4315.86
22205,31927,2020-06-29,680.8
22206,48832,2025-01-18,3337.9
22207,14341,2023-08-01,5441.21
22208,27195,2024-02-03,4980.52
22209,38125,2023-03-25,5675.64
22210,34459,2021-01-14,6291.53
22211,32753,2024-06-01,783.45
22212,19475,2023-05-10,222.06
22213,36929,2025-06-13,2356.5
22214,30532,2022-10-07,5427.15
22215,15682,2023-04-15,3468.1
22216,35052,2021-05-18,5857.96
22217,33434,2020-09-10,6416.34
22218,49441,2024-07-16,1830.33
22219,16806,2023-01-18,5912.13
22220,29063,2021-02-23,9959.08
22221,27357,2024-11-14,9628.2
22222,45812,2021-09-30,3597.19
22223,33797,2020-10-09,2115.93
22224,38025,2021-03-16,9071.57
22225,3469,2024-08-18,7542.26
22226,13360,2020-04-19,2443.97
22227,12846,2023-12-08,3382.2
22228,5184,2021-05-17,4366.18
22229,18973,2025-01-09,3968.97
22230,32274,2021-03-02,6187.52
22231,13982,2021-07-20,7262.87
22232,32458,2022-10-15,9005.77
22233,44051,2023-01-16,1844.6
22234,15536,2025-06-07,3719.96
22235,1801,2020-04-14,7522.79
22236,11777,2022-07-11,6991.62
22237,47849,2024-07-22,8995.64
22238,32986,2021-06-05,7122.4
22239,26151,2022-06-12,1242.02
22240,1757,2024-04-27,7226.18
22241,38455,2020-03-09,394.93
22242,44523,2021-01-27,5662.14
22243,44487,2025-02-01,6731.42
22244,46912,2023-08-01,8269.16
22245,26907,2021-05-28,6046.08
22246,42690,2020-12-03,6387.98
22247,9335,2022-06-10,1605.77
22248,47353,2022-11-03,717.6
22249,62,2021-07-27,1109.07
22250,9213,2022-12-14,2376.11
22251,26000,2021-06-24,4525.05
22252,41512,2020-09-17,3989.26
22253,23770,2023-10-31,3084.51
22254,35776,2022-01-19,8894.1
22255,8759,2020-07-15,971.0
22256,37711,2025-06-08,1527.13
22257,1008,2021-07-04,4406.43
22258,7257,2023-03-20,1382.94
22259,46596,2022-01-04,1640.19
22260,10714,2020-09-08,9674.15
22261,23805,2021-05-12,4992.93
22262,21887,2024-12-12,1139.46
22263,1637,2023-11-30,614.57
22264,33130,2024-10-20,7376.26
22265,35588,2022-07-13,3907.4
22266,48513,2022-08-22,2916.58
22267,29633,2022-01-25,6909.67
22268,40323,2023-03-09,7017.11
22269,36080,2020-01-13,3668.52
22270,18233,2021-09-25,9511.88
22271,14543,2023-02-23,4059.22
22272,47863,2022-06-22,3858.18
22273,42133,2024-07-03,7800.25
22274,19000,2020-05-31,8177.49
22275,8884,2020-08-07,2943.61
22276,34686,2025-01-02,6921.87
22277,1928,2020-12-12,6428.53
22278,46361,2021-11-06,433.27
22279,12448,2021-08-07,2034.59
22280,10104,2022-11-04,1095.46
22281,19526,2023-08-31,8864.23
22282,1832,2024-11-08,9561.5
22283,23793,2024-12-01,8267.33
22284,39837,2024-02-08,3179.89
22285,19141,2021-06-10,8615.31
22286,20643,2023-01-28,675.9
22287,19539,2021-02-05,6884.25
22288,22119,2024-10-15,1328.61
22289,19617,2021-10-06,224.43
22290,22371,2025-02-20,1836.74
22291,38762,2024-08-07,9637.78
22292,11878,2025-04-25,7566.75
22293,20720,2020-03-25,5228.71
22294,9928,2024-07-03,9375.85
22295,29158,2020-08-02,4219.93
22296,671,2023-04-30,498.8
22297,3275,2024-08-18,5986.5
22298,10052,2023-05-28,8300.78
22299,47528,2024-06-04,2931.86
22300,13306,2020-12-04,3241.33
22301,17605,2020-01-13,6748.4
22302,42026,2021-05-07,8064.47
22303,6358,2021-07-10,4397.26
22304,8445,2022-03-12,980.64
22305,20116,2024-11-09,7491.22
22306,36843,2024-09-13,4322.61
22307,38780,2024-04-17,9110.64
22308,1228,2023-02-08,2606.18
22309,17077,2022-06-30,4686.52
22310,17196,2022-12-02,7110.45
22311,49041,2024-01-08,2527.29
22312,18420,2020-04-03,2345.95
22313,45851,2022-06-17,7313.38
22314,49303,2020-12-12,1881.38
22315,2294,2023-08-31,1279.62
22316,42042,2020-05-07,2663.61
22317,10949,2023-11-28,8221.25
22318,41467,2020-04-27,8651.89
22319,30961,2020-09-11,1133.44
22320,20152,2024-08-22,1185.85
22321,42076,2021-02-08,8387.79
22322,7781,2020-02-15,9464.69
22323,34733,2021-05-15,4854.01
22324,38813,2020-09-11,8505.85
22325,29064,2025-06-11,8904.57
22326,24731,2021-05-11,3671.33
22327,11334,2025-03-26,5095.59
22328,12167,2020-05-01,5754.32
22329,28954,2022-06-16,7770.95
22330,38314,2021-04-14,4646.32
22331,16414,2021-12-11,5123.16
22332,17105,2023-10-17,837.57
22333,47366,2023-05-10,636.3
22334,47187,2022-08-05,7422.74
22335,32211,2022-10-21,4874.37
22336,43958,2021-08-14,987.36
22337,36572,2021-09-08,2484.52
22338,30499,2024-08-18,6805.62
22339,22563,2025-03-18,5097.21
22340,18437,2021-12-01,7963.73
22341,27494,2023-09-25,3995.06
22342,17655,2023-12-04,1239.34
22343,17501,2022-10-18,2748.96
22344,34583,2023-01-07,1188.56
22345,22509,2023-02-24,4856.7
22346,20795,2020-04-03,4794.43
22347,19646,2024-12-08,832.73
22348,40805,2020-05-06,1995.82
22349,21024,2023-02-27,9701.7
22350,39681,2021-12-14,9836.57
22351,48354,2023-01-19,3492.14
22352,21740,2023-10-31,1532.11
22353,12146,2020-01-21,1965.01
22354,36261,2022-12-14,906.17
22355,31891,2022-06-30,946.38
22356,22640,2022-11-26,2010.57
22357,30711,2025-05-18,4757.38
22358,5228,2023-01-14,7157.4
22359,11795,2023-08-11,1664.55
22360,20915,2021-11-11,4227.73
22361,24020,2020-10-04,946.77
22362,29045,2021-07-14,6254.16
22363,26895,2021-10-18,4364.03
22364,18281,2021-02-13,8013.83
22365,18621,2023-01-29,8829.6
22366,22069,2022-03-16,2509.32
22367,31432,2023-12-16,4069.14
22368,48640,2025-01-06,5023.54
22369,15475,2021-09-28,9963.36
22370,19923,2023-02-03,9165.49
22371,11612,2022-01-22,9702.04
22372,1100,2025-02-01,4694.17
22373,19012,2024-07-09,9995.81
22374,29730,2024-05-27,419.31
22375,48566,2023-09-06,9680.92
22376,25307,2022-08-09,2004.69
22377,27075,2023-11-27,9790.14
22378,32097,2020-01-14,4603.13
22379,6284,2021-05-02,5836.74
22380,4563,2020-04-23,9083.25
22381,47738,2024-11-22,9844.46
22382,17617,2023-06-07,1799.07
22383,45880,2022-12-25,6129.07
22384,49234,2024-01-18,6959.34
22385,14655,2024-08-28,7110.89
22386,29061,2021-07-08,2181.47
22387,32409,2023-06-24,793.18
22388,10611,2022-06-07,3824.78
22389,16243,2022-02-04,8135.2
22390,9288,2023-05-28,9709.31
22391,20944,2021-01-28,4501.77
22392,44128,2023-09-30,9150.72
22393,5381,2021-09-28,7250.86
