customer_id,join_date,region
38655,2021-04-27,North
38656,2024-05-03,North
38657,2025-06-15,North
38658,2022-11-21,East
38659,2024-08-20,South
38660,2020-01-15,South
38661,2023-09-03,East
38662,2025-02-12,South
38663,2023-06-20,South
38664,2020-01-17,South
38665,2021-06-17,South
38666,2024-11-14,South
38667,2025-05-03,West
38668,2020-03-21,North
38669,2021-10-17,West
38670,2021-03-11,South
38671,2022-10-28,North
38672,2025-06-06,North
38673,2022-10-15,North
38674,2021-11-09,North
38675,2023-08-03,East
38676,2022-02-18,North
38677,2024-12-29,East
38678,2020-07-04,East
38679,2024-03-27,North
38680,2024-12-21,South
38681,2021-02-25,South
38682,2025-01-13,North
38683,2021-04-10,North
38684,2020-03-23,East
38685,2021-07-20,West
38686,2021-10-04,East
38687,2024-07-18,South
38688,2024-02-15,West
38689,2020-11-20,West
38690,2023-12-13,West
38691,2020-02-20,East
38692,2022-11-16,East
38693,2021-11-07,North
38694,2022-09-07,East
38695,2025-04-19,East
38696,2022-03-03,West
38697,2024-04-17,West
38698,2022-12-21,East
38699,2021-10-18,South
38700,2023-04-09,West
38701,2023-08-02,North
38702,2025-01-06,South
38703,2020-04-26,West
38704,2022-10-24,North
38705,2022-12-25,West
38706,2022-12-19,North
38707,2022-06-23,West
38708,2021-05-16,West
38709,2022-03-09,East
38710,2022-05-06,South
38711,2023-06-06,South
38712,2023-01-28,East
38713,2023-02-16,West
38714,2020-03-09,South
38715,2021-10-25,North
38716,2022-03-02,North
38717,2020-08-08,West
38718,2022-10-06,West
38719,2025-05-18,North
38720,2020-08-10,West
38721,2021-11-07,East
38722,2025-05-31,South
38723,2024-03-07,North
38724,2020-07-29,East
38725,2024-12-19,North
38726,2022-07-19,North
38727,2024-05-17,West
38728,2022-06-04,South
38729,2022-05-31,East
38730,2020-09-18,North
38731,2021-06-01,North
38732,2023-06-25,West
38733,2024-10-30,East
38734,2022-03-08,West
38735,2023-07-04,West
38736,2022-12-22,East
38737,2023-11-16,South
38738,2021-06-23,West
38739,2025-02-23,North
38740,2021-02-20,South
38741,2020-02-22,North
38742,2024-11-22,South
38743,2020-02-07,North
38744,2020-11-03,West
38745,2022-04-25,West
38746,2024-08-01,West
38747,2022-06-16,East
38748,2020-02-22,West
38749,2021-08-28,South
38750,2024-06-17,West
38751,2021-03-27,East
38752,2021-04-05,North
38753,2022-02-13,East
38754,2024-02-18,South
38755,2025-02-01,South
38756,2023-03-06,East
38757,2025-06-20,North
38758,2023-10-27,West
38759,2025-06-05,South
38760,2023-07-03,West
38761,2021-01-29,North
38762,2022-11-26,South
38763,2024-08-04,North
38764,2023-03-16,North
38765,2022-10-28,East
38766,2023-06-28,North
38767,2021-10-08,South
38768,2024-05-13,East
38769,2024-07-16,South
38770,2024-01-10,East
38771,2020-09-19,East
38772,2021-09-23,North
38773,2024-01-02,North
38774,2023-07-06,West
38775,2023-09-08,South
38776,2021-06-13,South
38777,2020-10-27,West
38778,2025-03-03,North
38779,2021-04-29,South
38780,2020-04-01,South
38781,2023-04-02,North
38782,2024-08-06,East
38783,2023-09-20,North
38784,2025-05-02,West
38785,2020-11-10,South
38786,2025-04-21,East
38787,2022-08-02,West
38788,2020-08-25,North
38789,2024-09-05,East
38790,2020-03-23,South
38791,2021-10-30,East
38792,2025-06-12,South
38793,2023-02-06,North
38794,2020-06-26,East
38795,2020-09-06,East
38796,2022-02-03,East
38797,2024-05-09,South
38798,2021-10-28,North
38799,2022-06-21,North
38800,2020-03-31,South
38801,2020-12-04,East
38802,2024-07-19,South
38803,2025-02-15,South
38804,2020-06-17,West
38805,2023-03-08,North
38806,2024-03-20,South
38807,2021-07-31,East
38808,2024-07-04,South
38809,2023-04-22,South
38810,2022-02-18,South
38811,2020-06-18,East
38812,2020-12-27,West
38813,2020-08-31,South
38814,2025-02-09,North
38815,2020-05-17,South
38816,2022-11-17,West
38817,2021-06-02,South
38818,2023-11-22,North
38819,2020-11-28,West
38820,2022-08-22,North
38821,2023-09-02,North
38822,2021-07-16,North
38823,2021-03-01,West
38824,2023-03-05,West
38825,2024-09-09,North
38826,2021-10-02,North
38827,2021-12-09,East
38828,2023-07-14,West
38829,2020-04-16,South
38830,2021-07-13,West
38831,2020-05-17,East
38832,2025-04-18,East
38833,2021-09-06,North
38834,2020-02-16,West
38835,2024-08-15,South
38836,2021-01-02,West
38837,2020-01-06,East
38838,2021-06-06,South
38839,2021-06-12,South
38840,2024-08-05,North
38841,2023-07-19,West
38842,2025-01-21,West
38843,2020-03-06,West
38844,2021-02-23,South
38845,2023-09-24,East
38846,2022-07-22,East
38847,2021-05-12,North
38848,2024-02-01,East
38849,2020-11-26,West
38850,2022-02-06,North
38851,2022-09-27,East
38852,2024-07-20,East
38853,2023-02-28,North
38854,2021-06-13,South
38855,2024-10-08,North
38856,2024-06-12,South
38857,2024-01-01,West
38858,2020-08-30,South
38859,2024-01-26,North
38860,2020-12-15,West
38861,2022-11-06,North
38862,2024-01-29,North
38863,2022-01-04,South
38864,2022-05-31,South
38865,2020-12-28,South
38866,2023-05-18,West
38867,2022-10-11,South
38868,2024-06-22,West
38869,2021-06-08,North
38870,2022-04-10,North
38871,2022-02-20,South
38872,2024-09-18,East
38873,2021-02-23,North
38874,2022-02-24,East
38875,2020-05-12,East
38876,2020-01-14,East
38877,2024-12-21,South
38878,2022-12-03,West
38879,2023-11-01,North
38880,2020-10-21,East
38881,2023-11-20,West
38882,2023-02-01,South
38883,2021-03-20,North
38884,2022-12-21,West
38885,2024-05-07,South
38886,2025-01-18,North
38887,2021-02-15,North
38888,2025-05-08,South
38889,2021-09-21,East
38890,2020-11-16,North
38891,2023-02-28,North
38892,2025-01-08,East
38893,2022-03-28,West
38894,2023-05-07,North
38895,2022-06-23,West
38896,2020-02-05,East
38897,2022-03-01,North
38898,2023-05-24,East
38899,2021-08-08,North
38900,2020-11-01,North
38901,2024-05-09,North
38902,2022-10-04,East
38903,2022-06-11,North
38904,2020-01-12,West
38905,2020-03-23,South
38906,2022-11-21,South
38907,2023-12-02,South
38908,2023-01-14,West
38909,2025-06-09,North
38910,2024-11-02,East
38911,2023-12-05,East
38912,2022-08-14,North
38913,2024-12-15,West
38914,2021-12-13,South
38915,2024-05-05,West
38916,2025-01-29,West
38917,2023-07-03,East
38918,2020-08-28,North
38919,2024-10-06,East
38920,2022-06-16,South
38921,2025-05-09,South
38922,2022-06-14,East
38923,2022-06-25,North
38924,2024-09-27,North
38925,2024-01-15,West
38926,2022-01-25,West
38927,2025-01-29,East
38928,2022-10-21,South
38929,2021-08-23,North
38930,2020-10-08,East
38931,2021-10-12,East
38932,2021-08-21,South
38933,2024-03-17,West
38934,2022-09-05,South
38935,2025-02-27,West
38936,2024-08-30,West
38937,2023-02-16,North
38938,2022-10-08,North
38939,2022-06-18,West
38940,2024-03-08,West
38941,2023-01-08,North
38942,2024-07-04,West
38943,2024-08-27,West
38944,2022-06-12,West
38945,2022-08-14,South
38946,2020-08-06,East
38947,2024-03-20,West
38948,2025-04-18,North
38949,2021-12-27,West
38950,2022-10-05,West
38951,2024-09-26,North
38952,2024-01-29,North
38953,2024-12-22,West
38954,2021-06-01,East
38955,2025-03-29,North
38956,2022-03-22,North
38957,2021-05-16,South
38958,2020-02-27,West
38959,2023-09-22,South
38960,2024-03-13,South
38961,2022-03-24,East
38962,2021-09-05,West
38963,2021-03-01,West
38964,2024-05-02,South
38965,2023-10-25,North
38966,2023-12-05,North
38967,2024-12-16,West
38968,2025-06-12,East
38969,2022-06-01,East
38970,2024-08-25,West
38971,2025-02-10,North
38972,2021-03-07,East
38973,2025-06-09,West
38974,2023-05-04,West
38975,2023-11-01,North
38976,2022-08-05,South
38977,2023-10-20,North
38978,2025-02-02,East
38979,2024-07-25,South
38980,2022-07-23,North
38981,2021-02-08,East
38982,2021-05-06,East
38983,2020-03-06,South
38984,2022-06-30,North
38985,2021-01-25,North
38986,2020-03-23,East
38987,2022-09-29,West
38988,2021-04-25,West
38989,2022-02-15,South
38990,2023-06-06,North
38991,2022-02-23,West
38992,2024-10-20,South
38993,2023-06-02,East
38994,2023-02-10,West
38995,2021-10-13,North
38996,2023-04-23,East
38997,2024-03-15,North
38998,2023-04-11,East
38999,2025-03-26,North
39000,2021-06-06,South
39001,2025-04-16,North
39002,2024-08-21,North
39003,2020-07-23,East
39004,2022-01-11,North
39005,2024-04-10,North
39006,2020-11-14,North
39007,2023-03-28,East
39008,2020-10-04,West
39009,2022-06-20,West
39010,2020-05-27,West
39011,2022-02-16,North
39012,2023-01-11,South
39013,2021-02-22,South
39014,2021-06-21,East
39015,2024-05-25,West
39016,2024-04-21,North
39017,2021-01-26,East
39018,2023-03-02,North
39019,2022-07-28,East
39020,2024-07-19,West
39021,2024-07-08,North
39022,2024-06-15,West
39023,2020-08-29,West
39024,2024-01-14,North
39025,2022-09-25,West
39026,2023-05-08,East
39027,2024-10-08,East
39028,2023-02-14,East
39029,2023-05-27,West
39030,2023-08-21,North
39031,2020-08-30,West
39032,2023-08-08,West
39033,2022-09-02,East
39034,2024-12-22,North
39035,2023-08-17,South
39036,2025-01-26,South
39037,2021-11-14,North
39038,2023-11-12,North
39039,2021-08-10,East
39040,2023-05-17,North
39041,2023-08-30,North
39042,2021-09-08,West
39043,2020-01-26,West
39044,2022-05-12,South
39045,2020-03-19,East
39046,2022-10-08,East
39047,2020-05-07,North
39048,2021-02-16,East
39049,2020-05-16,South
39050,2023-09-19,West
39051,2021-07-01,South
39052,2021-01-22,South
39053,2021-07-24,North
39054,2023-06-07,West
39055,2022-10-12,North
39056,2021-02-24,South
39057,2023-02-21,South
39058,2023-01-16,East
39059,2025-02-15,East
39060,2020-05-20,East
39061,2025-04-23,East
39062,2024-12-13,South
39063,2020-02-20,East
39064,2022-09-13,West
39065,2024-05-09,South
39066,2022-07-17,South
39067,2023-11-29,West
39068,2023-09-22,North
39069,2021-10-23,East
39070,2024-08-15,South
39071,2025-06-09,West
39072,2024-10-20,North
39073,2024-10-20,North
39074,2020-12-31,West
39075,2022-06-26,South
39076,2025-04-18,South
39077,2022-09-24,East
39078,2022-05-03,East
39079,2020-09-14,West
39080,2023-11-12,West
39081,2020-02-14,South
39082,2020-09-25,South
39083,2023-08-27,West
39084,2021-11-02,West
39085,2022-10-15,North
39086,2023-07-25,North
39087,2022-05-06,North
39088,2024-02-07,North
39089,2024-05-09,North
39090,2020-05-24,West
39091,2025-06-12,East
39092,2020-08-22,West
39093,2021-11-21,North
39094,2021-12-20,West
39095,2023-03-05,South
39096,2024-01-08,West
39097,2020-12-18,West
39098,2023-11-18,East
39099,2022-09-20,North
39100,2020-10-01,North
39101,2023-11-08,West
39102,2022-06-28,West
39103,2023-09-08,North
39104,2023-04-21,South
39105,2024-05-15,North
39106,2021-03-15,South
39107,2022-12-22,West
39108,2025-03-11,West
39109,2024-10-16,South
39110,2022-05-21,North
39111,2021-10-12,West
39112,2022-07-31,North
39113,2024-07-27,West
39114,2020-02-03,East
39115,2021-12-05,East
39116,2022-05-16,East
39117,2022-09-11,South
39118,2022-04-11,North
39119,2024-02-09,East
39120,2023-01-15,South
39121,2023-05-18,East
39122,2021-04-06,West
39123,2020-03-21,East
39124,2020-11-17,North
39125,2021-02-18,North
39126,2025-02-17,South
39127,2022-09-18,North
39128,2020-07-08,East
39129,2025-05-27,West
39130,2025-02-26,West
39131,2023-06-10,South
39132,2021-01-26,West
39133,2025-05-15,South
39134,2023-04-07,South
39135,2024-01-06,South
39136,2024-11-21,North
39137,2020-06-16,East
39138,2023-06-08,North
39139,2023-03-19,West
39140,2021-10-25,North
39141,2024-04-22,South
39142,2023-11-10,North
39143,2021-01-15,North
39144,2025-01-06,West
39145,2023-07-22,East
39146,2024-06-28,South
39147,2022-06-16,North
39148,2025-02-26,West
39149,2022-05-13,West
39150,2020-03-02,South
39151,2024-01-30,West
39152,2021-06-11,East
39153,2022-05-11,West
39154,2020-05-29,North
39155,2023-03-11,East
39156,2020-04-25,East
39157,2022-04-03,West
39158,2020-03-05,South
39159,2023-12-23,South
39160,2020-11-05,South
39161,2021-12-06,North
39162,2022-05-03,West
39163,2023-12-24,South
39164,2022-10-20,North
39165,2023-03-30,East
39166,2025-06-21,South
39167,2020-11-01,East
39168,2023-10-16,South
39169,2023-07-25,West
39170,2023-08-12,East
39171,2024-04-23,West
39172,2022-05-22,North
39173,2020-06-17,East
39174,2024-01-22,North
39175,2024-05-22,South
39176,2022-10-27,South
39177,2024-06-08,South
39178,2024-09-30,North
39179,2023-03-01,South
39180,2021-08-10,West
39181,2022-01-31,North
39182,2020-12-12,North
39183,2022-08-12,East
39184,2024-10-10,South
39185,2024-06-07,East
39186,2022-01-04,North
39187,2023-06-30,East
39188,2021-02-13,West
39189,2021-06-26,South
39190,2020-12-20,North
39191,2021-12-13,East
39192,2025-06-11,South
39193,2024-05-06,West
39194,2023-10-23,South
39195,2021-08-06,East
39196,2021-05-25,West
39197,2021-06-16,North
39198,2021-06-11,West
39199,2022-08-04,South
39200,2024-03-31,North
39201,2023-11-26,South
39202,2023-04-13,North
39203,2022-04-03,West
39204,2025-05-01,North
39205,2025-02-16,South
39206,2020-03-18,East
39207,2021-03-15,East
39208,2024-11-10,East
39209,2021-07-02,North
39210,2023-06-09,East
39211,2021-02-03,East
39212,2023-05-21,South
39213,2023-05-01,West
39214,2024-05-14,North
39215,2021-12-01,East
39216,2023-07-14,South
39217,2020-05-05,North
39218,2024-10-04,South
39219,2022-04-13,West
39220,2023-11-06,East
39221,2021-06-27,North
39222,2021-05-16,North
39223,2023-11-27,East
39224,2022-04-03,South
39225,2023-07-08,West
39226,2021-01-21,North
39227,2021-02-15,North
39228,2023-10-01,West
39229,2023-01-22,North
39230,2020-11-23,West
39231,2020-04-09,East
39232,2024-12-25,West
39233,2021-04-05,West
39234,2023-08-31,South
39235,2020-01-25,West
39236,2025-04-25,East
39237,2021-05-08,North
39238,2020-12-18,South
39239,2022-05-18,West
39240,2023-02-14,South
39241,2020-07-17,East
39242,2023-07-26,East
39243,2024-05-24,North
39244,2022-04-26,East
39245,2023-01-07,East
39246,2023-12-18,West
39247,2023-10-09,East
39248,2021-06-09,East
39249,2021-06-24,East
39250,2024-08-06,North
39251,2021-04-21,West
39252,2025-02-21,West
39253,2020-01-10,South
39254,2024-05-01,East
39255,2024-03-06,South
39256,2023-07-07,South
39257,2021-06-07,East
39258,2022-03-20,West
39259,2024-10-27,East
39260,2022-02-10,South
39261,2024-06-07,North
39262,2025-02-26,South
39263,2022-05-09,West
39264,2022-10-26,North
39265,2025-04-17,South
39266,2024-11-17,East
39267,2022-11-24,West
39268,2020-06-23,North
39269,2021-03-17,West
39270,2024-05-19,South
39271,2023-03-16,West
39272,2024-05-11,North
39273,2023-05-01,East
39274,2022-11-02,North
39275,2025-04-11,West
39276,2024-04-02,East
39277,2020-09-02,East
39278,2021-11-05,West
39279,2025-02-21,North
39280,2020-04-23,East
39281,2022-10-08,East
39282,2022-03-04,West
39283,2020-08-20,East
39284,2024-08-28,North
39285,2022-09-06,East
39286,2023-09-07,South
39287,2024-04-10,East
39288,2020-05-05,South
39289,2023-08-29,North
39290,2021-05-25,South
39291,2024-02-16,East
39292,2020-10-07,East
39293,2022-03-08,West
39294,2022-09-04,West
39295,2022-06-21,East
39296,2023-07-30,East
39297,2021-10-12,East
39298,2024-06-24,East
39299,2021-01-26,North
39300,2024-03-26,East
39301,2021-01-16,South
39302,2020-08-03,West
39303,2021-06-25,South
39304,2021-08-28,South
39305,2020-04-25,North
39306,2021-05-23,South
39307,2024-03-03,South
39308,2020-09-27,South
39309,2024-01-03,West
39310,2023-08-07,North
39311,2022-11-28,South
39312,2022-11-13,South
39313,2022-02-14,North
39314,2022-12-02,East
39315,2023-04-08,South
39316,2020-12-05,West
39317,2020-06-17,West
39318,2025-01-12,East
39319,2024-04-10,South
39320,2024-09-11,North
39321,2024-02-04,East
39322,2021-10-23,West
39323,2024-07-26,West
39324,2020-05-22,North
39325,2024-08-26,East
39326,2023-01-29,North
39327,2021-07-28,East
39328,2024-06-16,East
39329,2024-10-08,East
39330,2021-04-19,South
39331,2025-05-22,West
39332,2020-11-06,West
39333,2024-05-26,West
39334,2022-12-19,East
39335,2025-05-30,East
39336,2022-11-18,South
39337,2021-06-14,West
39338,2022-09-17,West
39339,2020-03-13,South
39340,2023-11-18,West
39341,2022-05-18,North
39342,2021-01-28,North
39343,2024-11-16,South
39344,2021-04-25,West
39345,2021-04-17,South
39346,2020-11-08,South
39347,2024-01-01,South
39348,2022-08-09,West
39349,2020-11-19,South
39350,2022-10-09,West
39351,2022-08-22,North
39352,2020-03-27,South
39353,2020-12-24,South
39354,2021-11-25,West
39355,2020-07-15,North
39356,2022-01-25,West
39357,2025-02-06,East
39358,2022-09-03,West
39359,2023-11-09,North
39360,2023-02-15,North
39361,2021-05-12,South
39362,2022-06-26,West
39363,2022-07-19,West
39364,2025-03-22,East
39365,2021-04-06,North
39366,2024-02-28,West
39367,2024-06-05,East
39368,2022-08-27,West
39369,2023-06-24,North
39370,2025-06-21,South
39371,2020-08-21,West
39372,2021-02-20,North
39373,2024-01-30,North
39374,2024-02-14,North
39375,2023-10-20,East
39376,2020-06-01,East
39377,2020-09-28,South
39378,2021-01-26,West
39379,2021-06-30,East
39380,2021-12-25,East
39381,2024-10-12,East
39382,2023-12-24,West
39383,2024-08-01,South
39384,2020-07-07,South
39385,2022-03-22,South
39386,2025-04-14,West
39387,2023-06-29,West
39388,2021-01-29,South
39389,2021-10-23,North
39390,2022-05-02,West
39391,2023-05-27,West
39392,2021-08-16,South
39393,2020-07-08,South
39394,2020-08-21,North
39395,2024-09-07,North
39396,2020-08-19,East
39397,2020-12-23,East
39398,2021-04-22,South
39399,2024-05-17,East
39400,2025-05-24,West
39401,2023-12-23,North
39402,2020-08-24,East
39403,2022-11-22,East
39404,2020-07-31,South
39405,2024-05-14,North
39406,2021-01-13,North
39407,2022-10-22,East
39408,2022-06-27,West
39409,2021-03-25,West
39410,2021-07-22,West
39411,2023-12-21,West
39412,2022-03-23,West
39413,2024-12-27,East
39414,2024-07-31,West
39415,2020-10-05,East
39416,2020-08-01,South
39417,2024-11-09,East
39418,2023-08-01,West
39419,2024-04-15,East
39420,2021-12-18,West
39421,2022-08-27,South
39422,2023-07-21,West
39423,2022-10-31,North
39424,2022-05-20,South
39425,2022-12-06,East
39426,2024-03-18,East
39427,2024-07-23,West
39428,2021-03-13,North
39429,2024-05-26,South
39430,2021-11-01,East
39431,2022-06-22,West
39432,2023-12-21,North
39433,2023-12-26,East
39434,2023-02-27,West
39435,2022-11-11,West
39436,2022-06-10,North
39437,2021-01-23,East
39438,2020-05-14,West
39439,2021-06-15,East
39440,2020-08-07,North
39441,2020-11-28,North
39442,2023-02-27,East
39443,2022-11-21,North
39444,2024-06-13,West
39445,2024-11-29,East
39446,2023-12-19,West
39447,2023-08-14,East
39448,2024-03-07,South
39449,2025-02-11,West
39450,2024-11-19,West
39451,2024-09-04,East
39452,2020-12-22,East
39453,2024-01-18,West
39454,2021-02-04,North
39455,2022-06-14,West
39456,2024-05-01,South
39457,2022-09-16,North
39458,2021-12-09,North
39459,2025-04-27,East
39460,2024-01-18,East
39461,2025-03-29,West
39462,2022-11-23,West
39463,2024-11-24,East
39464,2020-09-04,West
39465,2022-08-03,North
39466,2020-02-11,West
39467,2022-03-11,North
39468,2020-05-02,East
39469,2020-01-27,West
39470,2024-01-25,North
39471,2021-07-24,South
39472,2023-03-16,South
39473,2021-05-10,South
39474,2024-07-08,North
39475,2021-04-30,West
39476,2024-01-23,South
39477,2022-06-17,East
39478,2021-12-11,East
39479,2023-02-25,East
39480,2021-01-10,South
39481,2021-10-26,South
39482,2025-03-19,West
39483,2022-02-21,North
39484,2022-04-30,East
39485,2025-06-02,West
39486,2023-01-11,North
39487,2024-04-07,South
39488,2024-03-26,North
39489,2024-09-18,East
39490,2024-07-09,North
39491,2021-11-04,North
39492,2023-01-31,South
39493,2024-11-13,South
39494,2024-03-22,West
39495,2020-12-27,South
39496,2021-11-14,South
39497,2023-07-03,East
39498,2020-09-03,East
39499,2023-04-30,North
39500,2024-07-07,East
39501,2021-06-18,West
39502,2025-03-08,West
39503,2020-11-09,North
39504,2023-07-23,West
39505,2025-04-30,West
39506,2023-10-28,South
39507,2021-03-19,North
39508,2024-07-29,West
39509,2022-05-18,North
39510,2023-05-03,West
39511,2023-07-05,East
39512,2024-12-18,North
39513,2021-08-04,East
39514,2022-05-20,North
39515,2023-10-15,East
39516,2021-07-01,South
39517,2023-02-05,East
39518,2022-11-13,West
39519,2024-08-02,South
39520,2021-04-09,East
39521,2022-11-11,South
39522,2021-05-16,South
39523,2022-04-30,West
39524,2025-02-07,East
39525,2021-12-16,South
39526,2022-06-10,West
39527,2024-10-25,North
39528,2021-05-15,North
39529,2022-01-04,South
39530,2021-08-15,South
39531,2021-02-10,South
39532,2023-09-15,West
39533,2021-12-03,West
39534,2020-10-12,East
39535,2020-05-26,North
39536,2022-03-04,South
39537,2021-01-18,South
39538,2020-01-11,West
39539,2020-10-02,West
39540,2022-06-04,East
39541,2024-05-10,North
39542,2024-09-04,South
39543,2022-08-21,West
39544,2020-10-29,North
39545,2020-07-22,East
39546,2020-12-10,North
39547,2024-11-18,South
39548,2022-04-05,West
39549,2023-07-13,South
39550,2020-01-22,North
39551,2022-04-18,West
39552,2021-06-19,East
39553,2024-09-25,East
39554,2023-01-24,West
39555,2022-09-07,East
39556,2024-01-08,East
39557,2020-09-19,West
39558,2021-08-06,South
39559,2022-10-09,North
39560,2024-11-13,South
39561,2021-01-17,North
39562,2024-04-22,North
39563,2022-07-05,West
39564,2021-01-26,East
39565,2022-06-07,East
39566,2024-06-12,North
39567,2021-06-23,North
39568,2023-01-20,West
39569,2021-07-19,North
39570,2023-03-28,South
39571,2022-06-02,North
39572,2020-08-15,South
39573,2021-04-17,West
39574,2021-01-06,North
39575,2023-10-31,East
39576,2024-04-25,West
39577,2020-02-06,North
39578,2024-07-18,North
39579,2025-05-11,South
39580,2021-11-21,North
39581,2022-04-23,South
39582,2022-11-26,South
39583,2020-04-10,East
39584,2024-04-15,East
39585,2023-04-28,East
39586,2024-03-15,West
39587,2021-10-19,East
39588,2020-03-30,South
39589,2022-10-26,North
39590,2022-06-23,South
39591,2023-03-08,East
39592,2020-04-04,North
39593,2024-07-12,South
39594,2025-03-16,North
39595,2021-09-23,South
39596,2023-11-10,North
39597,2020-05-02,North
39598,2023-08-01,East
39599,2020-12-31,West
39600,2025-03-27,East
39601,2021-11-21,North
39602,2024-02-22,North
39603,2020-11-20,East
39604,2021-02-10,South
39605,2022-09-22,North
39606,2021-06-02,South
39607,2022-06-14,East
39608,2025-01-21,West
39609,2024-07-20,West
39610,2020-03-17,North
39611,2020-08-21,South
39612,2022-04-09,East
39613,2021-08-08,North
39614,2021-04-28,West
39615,2024-01-27,West
39616,2020-09-27,South
39617,2025-01-18,North
39618,2022-07-27,South
39619,2024-01-30,South
39620,2021-04-13,North
39621,2021-09-23,East
39622,2021-06-30,West
39623,2021-12-19,North
39624,2022-10-04,West
39625,2020-09-26,East
39626,2021-08-27,West
39627,2022-08-22,West
39628,2021-01-12,South
39629,2020-06-25,South
39630,2020-09-30,South
39631,2024-09-10,East
39632,2024-07-22,South
39633,2021-09-28,West
39634,2020-01-27,West
39635,2021-07-29,West
39636,2020-02-29,North
39637,2021-12-31,West
39638,2023-05-25,South
39639,2024-08-31,East
39640,2021-10-22,East
39641,2020-09-26,West
39642,2023-02-13,West
39643,2020-09-01,North
39644,2021-10-21,West
39645,2024-06-15,West
39646,2020-03-25,West
39647,2024-06-10,North
39648,2022-06-25,East
39649,2024-07-13,West
39650,2024-01-13,East
39651,2025-02-18,North
39652,2021-06-19,North
39653,2025-03-25,West
39654,2020-03-29,North
39655,2021-07-02,North
39656,2022-05-03,East
39657,2022-06-13,South
39658,2021-05-21,East
39659,2021-02-11,West
39660,2023-07-18,North
39661,2021-06-07,West
39662,2024-02-26,East
39663,2021-08-29,North
39664,2022-09-29,West
39665,2021-03-23,West
39666,2021-06-26,East
39667,2022-08-06,West
39668,2020-12-15,North
39669,2024-11-03,West
39670,2022-05-01,North
39671,2020-11-23,West
39672,2025-01-09,East
39673,2023-08-02,North
39674,2022-11-24,West
39675,2024-04-05,South
39676,2021-09-14,North
39677,2021-05-02,North
39678,2025-01-28,North
39679,2025-02-26,South
39680,2021-05-01,East
39681,2020-05-24,West
39682,2024-03-27,South
39683,2022-01-25,West
39684,2020-05-25,South
39685,2022-10-17,South
39686,2024-11-09,West
39687,2024-03-06,West
39688,2024-06-15,West
39689,2022-04-07,East
39690,2025-02-01,North
39691,2021-09-18,South
39692,2024-03-30,North
39693,2023-07-19,West
39694,2021-06-17,West
39695,2021-09-21,South
39696,2022-05-30,South
39697,2023-01-23,South
39698,2024-01-10,South
39699,2021-02-18,South
39700,2020-09-13,West
39701,2025-02-09,South
39702,2023-07-09,East
39703,2020-03-27,North
39704,2022-06-23,North
39705,2023-12-30,East
39706,2025-06-22,South
39707,2025-01-27,West
39708,2021-07-23,West
39709,2022-01-11,East
39710,2020-04-17,East
39711,2022-11-08,East
39712,2023-10-20,North
39713,2024-08-03,East
39714,2023-11-03,West
39715,2020-06-08,South
39716,2020-04-09,West
39717,2020-09-21,East
39718,2024-11-08,West
39719,2022-01-19,North
39720,2022-12-08,West
39721,2021-11-07,North
39722,2022-03-09,South
39723,2023-12-09,East
39724,2022-12-18,South
39725,2020-07-01,East
39726,2021-10-20,South
39727,2024-01-10,South
39728,2025-04-05,South
39729,2023-08-17,North
39730,2021-08-30,North
39731,2024-04-27,West
39732,2023-10-09,West
39733,2024-11-27,West
39734,2023-05-21,East
39735,2023-04-27,North
39736,2021-10-04,South
39737,2020-12-12,West
39738,2022-03-22,North
39739,2025-04-10,North
39740,2022-03-11,East
39741,2023-03-06,South
39742,2022-11-19,North
39743,2020-05-25,North
39744,2025-01-21,West
39745,2024-01-31,East
39746,2024-06-28,East
39747,2021-05-17,South
39748,2022-03-09,East
39749,2022-08-25,South
39750,2023-04-29,South
39751,2021-04-15,West
39752,2021-11-20,West
39753,2023-09-30,North
39754,2024-11-09,West
39755,2020-01-01,North
39756,2020-04-19,North
39757,2025-02-16,North
39758,2024-12-15,North
39759,2025-03-21,South
39760,2022-06-12,North
39761,2024-11-04,North
39762,2022-12-23,North
39763,2022-01-25,South
39764,2020-02-22,East
39765,2020-09-18,East
39766,2024-04-01,North
39767,2023-08-18,East
39768,2025-06-14,West
39769,2022-06-04,West
39770,2020-08-21,West
39771,2020-03-13,West
39772,2023-10-12,South
39773,2022-08-08,North
39774,2024-06-14,South
39775,2021-04-28,South
39776,2022-10-26,North
39777,2024-09-29,South
39778,2022-05-26,North
39779,2024-09-27,South
39780,2025-01-05,East
39781,2022-05-08,East
39782,2025-01-31,West
39783,2020-05-16,East
39784,2022-02-17,West
39785,2023-11-28,West
39786,2021-09-19,West
39787,2021-07-08,South
39788,2022-01-12,North
39789,2021-07-23,East
39790,2023-05-14,North
39791,2021-02-13,East
39792,2025-01-03,East
39793,2024-06-17,South
39794,2022-11-25,East
39795,2020-08-17,North
39796,2023-06-04,North
39797,2024-09-14,East
39798,2020-09-18,North
39799,2023-02-28,West
39800,2024-05-19,North
39801,2022-06-10,West
39802,2021-03-23,West
39803,2020-07-04,North
39804,2024-07-10,West
39805,2023-04-24,North
39806,2023-07-21,North
39807,2024-08-13,East
39808,2020-12-17,North
39809,2023-12-07,North
39810,2023-03-20,East
39811,2021-01-18,South
39812,2022-11-25,North
39813,2020-11-21,South
39814,2021-04-09,South
39815,2021-04-10,East
39816,2023-01-23,South
39817,2023-03-03,South
39818,2020-06-10,West
39819,2021-07-09,South
